round,weight_ratio,action
254,0.000000000,missing
255,0.000000000,missing
256,0.000000000,missing
257,0.000000000,missing
258,0.000000000,missing
259,0.000000000,missing
260,0.000000000,missing
261,0.000000000,missing
262,0.000000000,missing
263,0.000000000,missing
264,0.000000000,missing
265,0.000000000,missing
266,0.000000000,missing
267,0.000000000,missing
268,0.000000000,missing
269,0.000000000,missing
270,0.000000000,missing
271,0.000000000,missing
272,0.000000000,missing
273,0.000000000,missing
274,0.000000000,missing
275,0.000000000,missing
276,0.000000000,missing
277,0.000000000,missing
278,0.000000000,missing
279,0.000000000,missing
280,0.000000000,missing
281,0.000000000,missing
282,0.000000000,missing
283,0.000000000,missing
284,0.000000000,missing
285,0.000000000,missing
286,0.000000000,missing
287,0.000000000,missing
288,0.000000000,missing
289,0.000000000,missing
290,0.000000000,missing
291,0.000000000,missing
292,0.000000000,missing
293,0.000000000,missing
294,0.000000000,missing
295,0.000000000,missing
296,0.000000000,missing
297,0.000000000,missing
298,0.000000000,missing
299,0.000000000,missing
300,0.000000000,missing
301,0.000000000,missing
302,0.000000000,missing
303,0.000000000,missing
304,0.000000000,missing
305,0.000000000,missing
306,0.000000000,missing
307,0.000000000,missing
308,0.000000000,missing
309,0.000000000,missing
310,0.000000000,missing
311,0.000000000,missing
312,0.000000000,missing
313,0.000000000,missing
314,0.000000000,missing
315,0.000000000,missing
316,0.000000000,missing
317,0.000000000,missing
318,0.000000000,missing
319,0.000000000,missing
320,0.000000000,missing
321,0.000000000,missing
322,0.000000000,missing
323,0.000000000,missing
324,0.000000000,missing
325,0.000000000,missing
326,0.000000000,missing
327,0.000000000,missing
328,0.000000000,missing
329,0.000000000,missing
330,0.000000000,missing
331,0.000000000,missing
332,0.000000000,missing
333,0.000000000,missing
334,0.000000000,missing
335,0.000000000,missing
336,0.000000000,missing
337,0.000000000,missing
338,0.000000000,missing
339,0.000000000,missing
340,0.000000000,missing
341,0.000000000,missing
342,0.000000000,missing
343,0.000000000,missing
344,0.000000000,missing
345,0.000000000,missing
346,0.000000000,missing
347,0.000000000,missing
348,0.000000000,missing
349,0.000000000,missing
350,0.000000000,missing
351,0.000000000,missing
352,0.000000000,missing
353,0.000000000,missing
354,0.000000000,missing
355,0.000000000,missing
356,0.000000000,missing
357,0.000000000,missing
358,0.000000000,missing
359,0.000000000,missing
360,0.000000000,missing
361,0.000000000,missing
362,0.000000000,missing
363,0.000000000,missing
364,0.000000000,missing
365,0.000000000,missing
366,0.000000000,missing
367,0.000000000,missing
368,0.000000000,missing
369,0.000000000,missing
370,0.000000000,missing
371,0.000000000,missing
372,0.000000000,missing
373,0.000000000,missing
374,0.000000000,missing
375,0.000000000,missing
376,0.000000000,missing
377,0.000000000,missing
378,0.000000000,missing
379,0.000000000,missing
380,0.000000000,missing
381,0.000000000,missing
382,0.000000000,missing
383,0.000000000,missing
384,0.000000000,missing
385,0.000000000,missing
386,0.000000000,missing
387,0.000000000,missing
388,0.000000000,missing
389,0.000000000,missing
390,0.000000000,missing
391,0.000000000,missing
392,0.000000000,missing
393,0.000000000,missing
394,0.000000000,missing
395,0.000000000,missing
396,0.000000000,missing
397,0.000000000,missing
398,0.000000000,missing
399,0.000000000,missing
400,0.000000000,missing
401,0.000000000,missing
402,0.000000000,missing
403,0.000000000,missing
404,0.000000000,missing
405,0.000000000,missing
406,0.000000000,missing
407,0.000000000,missing
408,0.000000000,missing
409,0.000000000,missing
410,0.000000000,missing
411,0.000000000,missing
412,0.000000000,missing
413,0.000000000,missing
414,0.000000000,missing
415,0.000000000,missing
416,0.000000000,missing
417,0.000000000,missing
418,0.000000000,missing
419,0.000000000,missing
420,0.000000000,missing
421,0.000000000,missing
422,0.000000000,missing
