seed,round,honest,slash
43,30,0.6632894098635989,0.40951000000000004
43,31,0.6301249393704189,0.40951000000000004
43,32,0.6360428862460755,0.40951000000000004
43,33,0.6418661622000467,0.40951000000000004
43,34,0.6475962770985817,0.40951000000000004
43,35,0.6532347181106195,0.40951000000000004
43,36,0.6587829496327801,0.46855900000000006
43,37,0.664242413347007,0.46855900000000006
43,38,0.6696145283693007,0.46855900000000006
43,39,0.6749006914604843,0.46855900000000006
43,40,0.6801022772786809,0.46855900000000006
43,41,0.685220638659317,0.46855900000000006
43,42,0.6902571069127347,0.46855900000000006
43,43,0.6952129921325075,0.46855900000000006
43,44,0.7000895835096511,0.46855900000000006
43,45,0.7048881496493812,0.46855900000000006
43,46,0.7096099388881101,0.46855900000000006
43,47,0.7142561796090838,0.46855900000000006
43,48,0.7188280805555669,0.46855900000000006
43,49,0.7233268311408378,0.46855900000000006
43,50,0.7277536017544961,0.46855900000000006
43,51,0.7321095440647626,0.46855900000000006
43,52,0.7363957913165633,0.46855900000000006
43,53,0.740613458625284,0.46855900000000006
43,54,0.7447636432661294,0.46855900000000006
43,55,0.7488474249590665,0.46855900000000006
43,56,0.7528658661493581,0.46855900000000006
43,57,0.7568200122837139,0.46855900000000006
43,58,0.7607108920820964,0.46855900000000006
43,59,0.764539517805228,0.46855900000000006
43,60,0.7683068855178561,0.46855900000000006
43,61,0.7720139753478286,0.46855900000000006
43,62,0.775661751741044,0.46855900000000006
43,63,0.7792511637123338,0.46855900000000006
43,64,0.782783145092339,0.46855900000000006
43,65,0.7862586147704433,0.46855900000000006
43,66,0.7896784769338235,0.46855900000000006
43,67,0.7930436213026775,0.46855900000000006
43,68,0.7963549233616912,0.46855900000000006
43,69,0.7996132445878036,0.46855900000000006
43,70,0.8028194326743285,0.46855900000000006
43,71,0.8059743217514901,0.46855900000000006
43,72,0.8090787326034319,0.46855900000000006
43,73,0.8121334728817529,0.46855900000000006
43,74,0.8151393373156279,0.46855900000000006
43,75,0.818097107918566,0.46855900000000006
43,76,0.8210075541918606,0.46855900000000006
43,77,0.8238714333247851,0.46855900000000006
43,78,0.8266894903915845,0.46855900000000006
43,79,0.8294624585453162,0.46855900000000006
43,80,0.8321910592085893,0.46855900000000006
43,81,0.8348760022612502,0.46855900000000006
43,82,0.8375179862250693,0.46855900000000006
43,83,0.8401176984454676,0.46855900000000006
43,84,0.798111813523194,0.46855900000000006
43,85,0.8013420245068226,0.46855900000000006
43,86,0.804520552114713,0.46855900000000006
43,87,0.8076482232808774,0.46855900000000006
43,88,0.8107258517083832,0.46855900000000006
43,89,0.7701895591229639,0.46855900000000006
43,90,0.7738665261769963,0.46855900000000006
43,91,0.7774846617581642,0.46855900000000006
43,92,0.7810449071700336,0.46855900000000006
43,93,0.784548188655313,0.46855900000000006
43,94,0.7879954176368279,0.46855900000000006
43,95,0.7913874909546388,0.46855900000000006
43,96,0.7947252910993645,0.46855900000000006
43,97,0.7980096864417747,0.46855900000000006
43,98,0.8012415314587062,0.46855900000000006
43,99,0.804421666955367,0.46855900000000006
43,100,0.8075509202840812,0.46855900000000006
43,101,0.8106301055595357,0.46855900000000006
43,102,0.8136600238705831,0.46855900000000006
43,103,0.772977022677054,0.46855900000000006
43,104,0.7766093903142213,0.46855900000000006
43,105,0.7801836400691935,0.46855900000000006
43,106,0.7837007018280866,0.46855900000000006
43,107,0.7871614905988371,0.46855900000000006
43,108,0.7905669067492556,0.46855900000000006
43,109,0.7939178362412675,0.46855900000000006
43,110,0.7972151508614073,0.46855900000000006
43,111,0.8004597084476247,0.46855900000000006
43,112,0.8036523531124627,0.46855900000000006
43,113,0.8067939154626632,0.46855900000000006
43,114,0.8098852128152607,0.46855900000000006
43,115,0.8129270494102165,0.46855900000000006
43,116,0.8159202166196531,0.46855900000000006
43,117,0.8188654931537387,0.46855900000000006
43,118,0.8217636452632788,0.46855900000000006
43,119,0.8246154269390665,0.46855900000000006
43,120,0.8274215801080412,0.46855900000000006
43,121,0.8301828348263127,0.46855900000000006
43,122,0.8328999094690918,0.46855900000000006
43,123,0.8355735109175862,0.46855900000000006
43,124,0.8382043347429049,0.46855900000000006
43,125,0.7962941180057597,0.46855900000000006
43,126,0.7995534121176675,0.46855900000000006
43,127,0.8027605575237848,0.46855900000000006
